k,points,radius,akurasi
0.01,48.0,10.0,50.0
0.015,48.0,10.0,22.727272727272727
0.02,48.0,10.0,13.636363636363637
0.005,48.0,11.0,68.18181818181819
0.01,48.0,11.0,63.63636363636363
0.015,48.0,11.0,31.818181818181817
0.02,48.0,11.0,13.636363636363637
0.005,48.0,12.0,59.09090909090909
0.01,48.0,12.0,63.63636363636363
0.015,48.0,12.0,27.272727272727273
0.02,48.0,12.0,9.090909090909092
0.005,48.0,13.0,40.90909090909091
0.01,48.0,13.0,59.09090909090909
0.015,48.0,13.0,31.818181818181817
0.02,48.0,13.0,22.727272727272727
0.005,48.0,14.0,54.54545454545455
0.01,48.0,14.0,63.63636363636363
0.015,48.0,14.0,31.818181818181817
0.02,48.0,14.0,18.181818181818183
0.005,48.0,15.0,31.818181818181817
0.01,48.0,15.0,72.72727272727273
0.015,48.0,15.0,54.54545454545455
0.02,48.0,15.0,27.272727272727273
0.005,48.0,16.0,36.36363636363637
0.01,48.0,16.0,68.18181818181819
0.015,48.0,16.0,40.90909090909091
0.02,48.0,16.0,27.272727272727273
0.005,48.0,17.0,22.727272727272727
0.01,48.0,17.0,81.81818181818181
0.015,48.0,17.0,45.45454545454545
0.02,48.0,17.0,36.36363636363637
0.005,48.0,18.0,18.181818181818183
0.01,48.0,18.0,63.63636363636363
0.015,48.0,18.0,45.45454545454545
0.02,48.0,18.0,31.818181818181817
0.005,48.0,19.0,9.090909090909092
0.01,48.0,19.0,81.81818181818181
0.015,48.0,19.0,45.45454545454545
0.02,48.0,19.0,36.36363636363637
0.005,48.0,20.0,13.636363636363637
0.01,48.0,20.0,72.72727272727273
0.015,48.0,20.0,45.45454545454545
0.02,48.0,20.0,31.818181818181817
0.005,52.0,4.0,54.54545454545455
0.01,52.0,4.0,31.818181818181817
0.015,52.0,4.0,27.272727272727273
0.02,52.0,4.0,22.727272727272727
0.005,52.0,5.0,54.54545454545455
0.01,52.0,5.0,36.36363636363637
0.015,52.0,5.0,18.181818181818183
0.02,52.0,5.0,9.090909090909092
0.005,52.0,6.0,68.18181818181819
0.01,52.0,6.0,36.36363636363637
0.015,52.0,6.0,22.727272727272727
0.02,52.0,6.0,13.636363636363637
0.005,52.0,7.0,50.0
0.01,52.0,7.0,40.90909090909091
0.015,52.0,7.0,22.727272727272727
0.02,52.0,7.0,13.636363636363637
0.005,52.0,8.0,59.09090909090909
0.01,52.0,8.0,40.90909090909091
0.015,52.0,8.0,22.727272727272727
0.02,52.0,8.0,13.636363636363637
0.005,52.0,9.0,63.63636363636363
0.01,52.0,9.0,36.36363636363637
0.015,52.0,9.0,27.272727272727273
0.02,52.0,9.0,22.727272727272727
0.005,52.0,10.0,63.63636363636363
0.01,52.0,10.0,45.45454545454545
0.015,52.0,10.0,31.818181818181817
0.02,52.0,10.0,13.636363636363637
0.005,52.0,11.0,54.54545454545455
0.01,52.0,11.0,54.54545454545455
0.015,52.0,11.0,22.727272727272727
0.02,52.0,11.0,18.181818181818183
0.005,52.0,12.0,54.54545454545455
0.01,52.0,12.0,54.54545454545455
0.015,52.0,12.0,27.272727272727273
0.02,52.0,12.0,22.727272727272727
0.005,52.0,13.0,54.54545454545455
0.01,52.0,13.0,50.0
0.015,52.0,13.0,36.36363636363637
0.02,52.0,13.0,18.181818181818183
0.005,52.0,14.0,40.90909090909091
0.01,52.0,14.0,54.54545454545455
0.015,52.0,14.0,40.90909090909091
0.02,52.0,14.0,22.727272727272727
0.005,52.0,15.0,31.818181818181817
0.01,52.0,15.0,59.09090909090909
0.015,52.0,15.0,50.0
0.02,52.0,15.0,27.272727272727273
0.005,52.0,16.0,36.36363636363637
0.01,52.0,16.0,68.18181818181819
0.015,52.0,16.0,40.90909090909091
0.02,52.0,16.0,22.727272727272727
0.005,52.0,17.0,27.272727272727273
0.01,52.0,17.0,59.09090909090909
0.015,52.0,17.0,36.36363636363637
0.02,52.0,17.0,13.636363636363637
0.005,52.0,18.0,27.272727272727273
0.01,52.0,18.0,68.18181818181819
0.015,52.0,18.0,36.36363636363637
0.02,52.0,18.0,27.272727272727273
0.005,52.0,19.0,13.636363636363637
0.01,52.0,19.0,68.18181818181819
0.015,52.0,19.0,45.45454545454545
0.02,52.0,19.0,40.90909090909091
0.005,52.0,20.0,22.727272727272727
0.01,52.0,20.0,77.27272727272727
0.015,52.0,20.0,59.09090909090909
0.02,52.0,20.0,36.36363636363637
0.005,56.0,4.0,50.0
0.01,56.0,4.0,31.818181818181817
0.015,56.0,4.0,27.272727272727273
0.02,56.0,4.0,13.636363636363637
0.005,56.0,5.0,59.09090909090909
0.01,56.0,5.0,40.90909090909091
0.015,56.0,5.0,18.181818181818183
0.02,56.0,5.0,9.090909090909092
0.005,56.0,6.0,68.18181818181819
0.01,56.0,6.0,36.36363636363637
0.015,56.0,6.0,27.272727272727273
0.02,56.0,6.0,18.181818181818183
0.005,56.0,7.0,63.63636363636363
0.01,56.0,7.0,40.90909090909091
0.015,56.0,7.0,22.727272727272727
0.02,56.0,7.0,13.636363636363637
0.005,56.0,8.0,59.09090909090909
0.01,56.0,8.0,36.36363636363637
0.015,56.0,8.0,36.36363636363637
0.02,56.0,8.0,9.090909090909092
0.005,56.0,9.0,63.63636363636363
0.01,56.0,9.0,36.36363636363637
0.015,56.0,9.0,31.818181818181817
0.02,56.0,9.0,27.272727272727273
0.005,56.0,10.0,63.63636363636363
0.01,56.0,10.0,50.0
0.015,56.0,10.0,22.727272727272727
0.02,56.0,10.0,22.727272727272727
0.005,56.0,11.0,63.63636363636363
0.01,56.0,11.0,54.54545454545455
0.015,56.0,11.0,22.727272727272727
0.02,56.0,11.0,18.181818181818183
0.005,56.0,12.0,59.09090909090909
0.01,56.0,12.0,54.54545454545455
0.015,56.0,12.0,27.272727272727273
0.02,56.0,12.0,22.727272727272727
0.005,56.0,13.0,63.63636363636363
0.01,56.0,13.0,54.54545454545455
0.015,56.0,13.0,31.818181818181817
0.02,56.0,13.0,22.727272727272727
0.005,56.0,14.0,45.45454545454545
0.01,56.0,14.0,50.0
0.015,56.0,14.0,40.90909090909091
0.02,56.0,14.0,22.727272727272727
0.005,56.0,15.0,31.818181818181817
0.01,56.0,15.0,63.63636363636363
0.015,56.0,15.0,40.90909090909091
0.02,56.0,15.0,27.272727272727273
0.005,56.0,16.0,36.36363636363637
0.01,56.0,16.0,63.63636363636363
0.015,56.0,16.0,40.90909090909091
0.02,56.0,16.0,31.818181818181817
0.005,56.0,17.0,36.36363636363637
0.01,56.0,17.0,59.09090909090909
0.015,56.0,17.0,27.272727272727273
0.02,56.0,17.0,22.727272727272727
0.005,56.0,18.0,36.36363636363637
0.01,56.0,18.0,59.09090909090909
0.015,56.0,18.0,36.36363636363637
0.02,56.0,18.0,13.636363636363637
0.005,56.0,19.0,27.272727272727273
0.01,56.0,19.0,59.09090909090909
0.015,56.0,19.0,40.90909090909091
0.02,56.0,19.0,31.818181818181817
0.005,56.0,20.0,22.727272727272727
0.01,56.0,20.0,77.27272727272727
0.015,56.0,20.0,40.90909090909091
0.02,56.0,20.0,36.36363636363637
0.005,60.0,4.0,63.63636363636363
0.01,60.0,4.0,31.818181818181817
0.015,60.0,4.0,27.272727272727273
0.02,60.0,4.0,9.090909090909092
0.005,60.0,5.0,63.63636363636363
0.01,60.0,5.0,31.818181818181817
0.015,60.0,5.0,22.727272727272727
0.02,60.0,5.0,13.636363636363637
0.005,60.0,6.0,63.63636363636363
0.01,60.0,6.0,40.90909090909091
0.015,60.0,6.0,22.727272727272727
0.02,60.0,6.0,18.181818181818183
0.005,60.0,7.0,50.0
0.01,60.0,7.0,40.90909090909091
0.015,60.0,7.0,22.727272727272727
0.02,60.0,7.0,13.636363636363637
0.005,60.0,8.0,63.63636363636363
0.01,60.0,8.0,36.36363636363637
0.015,60.0,8.0,27.272727272727273
0.02,60.0,8.0,9.090909090909092
0.005,60.0,9.0,59.09090909090909
0.01,60.0,9.0,36.36363636363637
0.015,60.0,9.0,27.272727272727273
0.02,60.0,9.0,22.727272727272727
0.005,60.0,10.0,50.0
0.01,60.0,10.0,36.36363636363637
0.015,60.0,10.0,22.727272727272727
0.02,60.0,10.0,27.272727272727273
0.005,60.0,11.0,59.09090909090909
0.01,60.0,11.0,54.54545454545455
0.015,60.0,11.0,27.272727272727273
0.02,60.0,11.0,18.181818181818183
0.005,60.0,12.0,50.0
0.01,60.0,12.0,50.0
0.015,60.0,12.0,31.818181818181817
0.02,60.0,12.0,22.727272727272727
0.005,60.0,13.0,59.09090909090909
0.01,60.0,13.0,50.0
0.015,60.0,13.0,36.36363636363637
0.02,60.0,13.0,18.181818181818183
0.005,60.0,14.0,54.54545454545455
0.01,60.0,14.0,63.63636363636363
0.015,60.0,14.0,27.272727272727273
0.02,60.0,14.0,22.727272727272727
0.005,60.0,15.0,45.45454545454545
0.01,60.0,15.0,59.09090909090909
0.015,60.0,15.0,27.272727272727273
0.02,60.0,15.0,22.727272727272727
0.005,60.0,16.0,45.45454545454545
0.01,60.0,16.0,59.09090909090909
0.015,60.0,16.0,36.36363636363637
0.02,60.0,16.0,13.636363636363637
0.005,60.0,17.0,36.36363636363637
0.01,60.0,17.0,68.18181818181819
0.015,60.0,17.0,36.36363636363637
0.02,60.0,17.0,27.272727272727273
0.005,60.0,18.0,27.272727272727273
0.01,60.0,18.0,63.63636363636363
0.015,60.0,18.0,45.45454545454545
0.02,60.0,18.0,27.272727272727273
0.005,60.0,19.0,27.272727272727273
0.01,60.0,19.0,59.09090909090909
0.015,60.0,19.0,45.45454545454545
0.02,60.0,19.0,22.727272727272727
0.005,60.0,20.0,18.181818181818183
0.01,60.0,20.0,72.72727272727273
0.015,60.0,20.0,40.90909090909091
0.02,60.0,20.0,31.818181818181817
0.005,64.0,4.0,45.45454545454545
0.01,64.0,4.0,27.272727272727273
0.015,64.0,4.0,27.272727272727273
0.02,64.0,4.0,18.181818181818183
0.005,64.0,5.0,54.54545454545455
0.01,64.0,5.0,36.36363636363637
0.015,64.0,5.0,18.181818181818183
0.02,64.0,5.0,9.090909090909092
0.005,64.0,6.0,63.63636363636363
0.01,64.0,6.0,31.818181818181817
0.015,64.0,6.0,27.272727272727273
0.02,64.0,6.0,13.636363636363637
0.005,64.0,7.0,50.0
0.01,64.0,7.0,31.818181818181817
0.015,64.0,7.0,22.727272727272727
0.02,64.0,7.0,18.181818181818183
0.005,64.0,8.0,59.09090909090909
0.01,64.0,8.0,31.818181818181817
0.015,64.0,8.0,22.727272727272727
0.02,64.0,8.0,13.636363636363637
0.005,64.0,9.0,59.09090909090909
0.01,64.0,9.0,36.36363636363637
0.015,64.0,9.0,27.272727272727273
0.02,64.0,9.0,22.727272727272727
0.005,64.0,10.0,63.63636363636363
0.01,64.0,10.0,50.0
0.015,64.0,10.0,27.272727272727273
0.02,64.0,10.0,27.272727272727273
0.005,64.0,11.0,54.54545454545455
0.01,64.0,11.0,50.0
0.015,64.0,11.0,22.727272727272727
0.02,64.0,11.0,27.272727272727273
0.005,64.0,12.0,54.54545454545455
0.01,64.0,12.0,54.54545454545455
0.015,64.0,12.0,22.727272727272727
0.02,64.0,12.0,27.272727272727273
0.005,64.0,13.0,63.63636363636363
0.01,64.0,13.0,45.45454545454545
0.015,64.0,13.0,31.818181818181817
0.02,64.0,13.0,22.727272727272727
0.005,64.0,14.0,54.54545454545455
0.01,64.0,14.0,50.0
0.015,64.0,14.0,45.45454545454545
0.02,64.0,14.0,27.272727272727273
0.005,64.0,15.0,40.90909090909091
0.01,64.0,15.0,54.54545454545455
0.015,64.0,15.0,45.45454545454545
0.02,64.0,15.0,18.181818181818183
0.005,64.0,16.0,36.36363636363637
0.01,64.0,16.0,63.63636363636363
0.015,64.0,16.0,36.36363636363637
0.02,64.0,16.0,18.181818181818183
0.005,64.0,17.0,36.36363636363637
0.01,64.0,17.0,59.09090909090909
0.015,64.0,17.0,22.727272727272727
0.02,64.0,17.0,18.181818181818183
0.005,64.0,18.0,36.36363636363637
0.01,64.0,18.0,59.09090909090909
0.015,64.0,18.0,40.90909090909091
0.02,64.0,18.0,13.636363636363637
0.005,64.0,19.0,31.818181818181817
0.01,64.0,19.0,68.18181818181819
0.015,64.0,19.0,40.90909090909091
0.02,64.0,19.0,31.818181818181817
0.005,64.0,20.0,22.727272727272727
0.01,64.0,20.0,72.72727272727273
0.015,64.0,20.0,36.36363636363637
0.02,64.0,20.0,36.36363636363637
0.005,68.0,4.0,50.0
0.01,68.0,4.0,36.36363636363637
0.015,68.0,4.0,27.272727272727273
0.02,68.0,4.0,13.636363636363637
0.005,68.0,5.0,54.54545454545455
0.01,68.0,5.0,31.818181818181817
0.015,68.0,5.0,18.181818181818183
0.02,68.0,5.0,13.636363636363637
0.005,68.0,6.0,59.09090909090909
0.01,68.0,6.0,31.818181818181817
0.015,68.0,6.0,27.272727272727273
0.02,68.0,6.0,18.181818181818183
0.005,68.0,7.0,59.09090909090909
0.01,68.0,7.0,27.272727272727273
0.015,68.0,7.0,22.727272727272727
0.02,68.0,7.0,18.181818181818183
0.005,68.0,8.0,68.18181818181819
0.01,68.0,8.0,31.818181818181817
0.015,68.0,8.0,27.272727272727273
0.02,68.0,8.0,9.090909090909092
0.005,68.0,9.0,68.18181818181819
0.01,68.0,9.0,40.90909090909091
0.015,68.0,9.0,27.272727272727273
0.02,68.0,9.0,22.727272727272727
0.005,68.0,10.0,54.54545454545455
0.01,68.0,10.0,45.45454545454545
0.015,68.0,10.0,27.272727272727273
0.02,68.0,10.0,22.727272727272727
0.005,68.0,11.0,68.18181818181819
0.01,68.0,11.0,50.0
0.015,68.0,11.0,22.727272727272727
0.02,68.0,11.0,22.727272727272727
0.005,68.0,12.0,54.54545454545455
0.01,68.0,12.0,40.90909090909091
0.015,68.0,12.0,27.272727272727273
0.02,68.0,12.0,22.727272727272727
0.005,68.0,13.0,68.18181818181819
0.01,68.0,13.0,54.54545454545455
0.015,68.0,13.0,31.818181818181817
0.02,68.0,13.0,22.727272727272727
0.005,68.0,14.0,50.0
0.01,68.0,14.0,54.54545454545455
0.015,68.0,14.0,36.36363636363637
0.02,68.0,14.0,27.272727272727273
0.005,68.0,15.0,63.63636363636363
0.01,68.0,15.0,59.09090909090909
0.015,68.0,15.0,27.272727272727273
0.02,68.0,15.0,27.272727272727273
0.005,68.0,16.0,40.90909090909091
0.01,68.0,16.0,68.18181818181819
0.015,68.0,16.0,40.90909090909091
0.02,68.0,16.0,27.272727272727273
0.005,68.0,17.0,40.90909090909091
0.01,68.0,17.0,59.09090909090909
0.015,68.0,17.0,27.272727272727273
0.02,68.0,17.0,27.272727272727273
0.005,68.0,18.0,36.36363636363637
0.01,68.0,18.0,50.0
0.015,68.0,18.0,36.36363636363637
0.02,68.0,18.0,18.181818181818183
0.005,68.0,19.0,31.818181818181817
0.01,68.0,19.0,59.09090909090909
0.015,68.0,19.0,31.818181818181817
0.02,68.0,19.0,18.181818181818183
0.005,68.0,20.0,36.36363636363637
0.01,68.0,20.0,63.63636363636363
0.015,68.0,20.0,45.45454545454545
0.02,68.0,20.0,31.818181818181817
